cases.0.case_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.aliquot_id	cases.0.samples.0.portions.0.analytes.0.aliquots.0.submitter_id	cases.0.samples.0.sample_id	cases.0.samples.0.sample_type	cases.0.samples.0.submitter_id	cases.0.samples.0.tissue_type	cases.0.submitter_id	data_category	data_type	file_id	file_name	id	barcode_numeric_id
d6e274a0-6425-437b-bc07-1225be7808d5	a4c1e9e8-a335-47b0-afc6-c2b490da4e58	TCGA-55-6969-01A-11R-1949-07	64a45521-0494-45f6-b605-198e5c2c56ba	Primary Tumor	TCGA-55-6969-01A	Tumor	TCGA-55-6969	Transcriptome Profiling	Gene Expression Quantification	45d4b468-9089-46fd-8b5e-ad80a5148abd	6e2e3178-73ad-4590-a56b-bb7fd9984acd.rna_seq.augmented_star_gene_counts.tsv	45d4b468-9089-46fd-8b5e-ad80a5148abd	593
d6e274a0-6425-437b-bc07-1225be7808d5	7921e917-f743-4813-8fcf-2145dce93c37	TCGA-55-6969-11A-01R-1949-07	cf83442c-cc01-41e6-bc00-c193237213ea	Solid Tissue Normal	TCGA-55-6969-11A	Normal	TCGA-55-6969	Transcriptome Profiling	Gene Expression Quantification	9ad544f6-b684-4a97-8d05-f812267962bb	f8a748c2-91e5-49a2-9095-229476dc9ce5.rna_seq.augmented_star_gene_counts.tsv	9ad544f6-b684-4a97-8d05-f812267962bb	593
d717fa33-3c91-4ced-89c6-79ff5542f04c	ca296fb4-2d1e-4ce9-acc8-81bd4cd11e58	TCGA-38-4627-01A-01R-1206-07	feec7fa2-1f3f-4cbe-a89c-df01d13a9299	Primary Tumor	TCGA-38-4627-01A	Tumor	TCGA-38-4627	Transcriptome Profiling	Gene Expression Quantification	08971a88-cb64-4030-93e5-08d77d2ed654	978fb63c-dae9-4037-81c9-598e87341931.rna_seq.augmented_star_gene_counts.tsv	08971a88-cb64-4030-93e5-08d77d2ed654	594
d717fa33-3c91-4ced-89c6-79ff5542f04c	90a1abbc-6287-48f9-a669-10033380c9db	TCGA-38-4627-11A-01R-1758-07	43c2448e-0f93-4437-85cb-5f61397b0f4c	Solid Tissue Normal	TCGA-38-4627-11A	Normal	TCGA-38-4627	Transcriptome Profiling	Gene Expression Quantification	5a37129a-9672-4fda-8576-e7de1db7b2c2	be000bb2-fe39-4153-b000-df89033d412a.rna_seq.augmented_star_gene_counts.tsv	5a37129a-9672-4fda-8576-e7de1db7b2c2	594
ddeacccf-0953-4952-8a4e-c2617f2e7bcc	424af09f-832e-46ee-967d-d4113f0078b6	TCGA-44-5645-01B-04R-A277-07	2ea3d6eb-8e72-45f2-bbcc-5561df4e7e37	Primary Tumor	TCGA-44-5645-01B	Tumor	TCGA-44-5645	Transcriptome Profiling	Gene Expression Quantification	091d2c9e-a8cb-4212-a434-7c7d4fd75f7b	26fdaa75-cea5-4355-b3b1-6b5c2c75e542.rna_seq.augmented_star_gene_counts.tsv	091d2c9e-a8cb-4212-a434-7c7d4fd75f7b	601
ddeacccf-0953-4952-8a4e-c2617f2e7bcc	cafb7a81-9e7a-49c0-8a55-96cb32ad273e	TCGA-44-5645-11A-01R-1628-07	feaf6024-f488-4636-bd99-7fd770cc3d15	Solid Tissue Normal	TCGA-44-5645-11A	Normal	TCGA-44-5645	Transcriptome Profiling	Gene Expression Quantification	df86c451-62c7-43bc-9b11-463181a5a98a	6af2f60a-15cf-401e-8e3b-e44637fbd92e.rna_seq.augmented_star_gene_counts.tsv	df86c451-62c7-43bc-9b11-463181a5a98a	601
db0b9e63-4272-4f29-bf0e-1ec0fe79a9d7	860fa33f-75d9-480d-92e7-2a5a45b35433	TCGA-91-6831-01A-11R-1858-07	7b1d8b50-f3df-4aab-a654-c3810d8d576d	Primary Tumor	TCGA-91-6831-01A	Tumor	TCGA-91-6831	Transcriptome Profiling	Gene Expression Quantification	14d76abd-84f2-4875-8d03-5a27b4505715	56d7d6b5-33c0-4551-967c-afce1f970395.rna_seq.augmented_star_gene_counts.tsv	14d76abd-84f2-4875-8d03-5a27b4505715	602
db0b9e63-4272-4f29-bf0e-1ec0fe79a9d7	292dfcd4-8c49-4348-9622-87b52f593ac3	TCGA-91-6831-11A-02R-1858-07	41433a93-f941-40d7-bd47-cb6bef90d289	Solid Tissue Normal	TCGA-91-6831-11A	Normal	TCGA-91-6831	Transcriptome Profiling	Gene Expression Quantification	7671d2c4-d6da-46d5-8ef0-baab496456d2	0c09f267-c052-4208-83f3-9acbad0867d5.rna_seq.augmented_star_gene_counts.tsv	7671d2c4-d6da-46d5-8ef0-baab496456d2	602
e5cb0c86-8fe2-4cfc-b32b-e8ec3839ffc4	fc852193-d692-4a36-83bd-30f49df5f973	TCGA-55-6985-01A-11R-1949-07	c52909f8-5d3f-4db2-952a-8c13814ddfb0	Primary Tumor	TCGA-55-6985-01A	Tumor	TCGA-55-6985	Transcriptome Profiling	Gene Expression Quantification	40dba5d9-ce2e-483b-b4a7-19fbca8158e5	dc3ac0d3-d862-4761-ac12-60bb4d6758c1.rna_seq.augmented_star_gene_counts.tsv	40dba5d9-ce2e-483b-b4a7-19fbca8158e5	605
e5cb0c86-8fe2-4cfc-b32b-e8ec3839ffc4	6cc31d25-1d4e-4f17-9321-2474befc3232	TCGA-55-6985-11A-01R-1949-07	78fc7ec1-6795-45d8-a9e1-c8ef88d202e5	Solid Tissue Normal	TCGA-55-6985-11A	Normal	TCGA-55-6985	Transcriptome Profiling	Gene Expression Quantification	6c20a899-c806-46d0-b744-a26e53a9cb45	80ef527d-5511-4944-a1b3-1426d98294b7.rna_seq.augmented_star_gene_counts.tsv	6c20a899-c806-46d0-b744-a26e53a9cb45	605
ef42ae4c-a108-468e-beed-437cf3cf2962	3bb181ee-960f-488b-b04b-c2acb7cfb127	TCGA-50-5936-01A-11R-1628-07	5b90379e-83f2-459a-be36-bd7ebbb6bfff	Primary Tumor	TCGA-50-5936-01A	Tumor	TCGA-50-5936	Transcriptome Profiling	Gene Expression Quantification	055fcce9-7448-4a16-ad18-d235dac7ce97	b95a1889-2ef5-4da3-b5e9-14b678c4d71a.rna_seq.augmented_star_gene_counts.tsv	055fcce9-7448-4a16-ad18-d235dac7ce97	607
ef42ae4c-a108-468e-beed-437cf3cf2962	81e8d16b-1a9b-4156-a438-07d89807f652	TCGA-50-5936-11A-01R-1628-07	5af84779-8d50-4ba9-a61c-04bd7de3f812	Solid Tissue Normal	TCGA-50-5936-11A	Normal	TCGA-50-5936	Transcriptome Profiling	Gene Expression Quantification	ad62355a-f287-49b2-84a9-64c0f5847c20	6a8d149a-963f-4e36-a031-aef7b057452b.rna_seq.augmented_star_gene_counts.tsv	ad62355a-f287-49b2-84a9-64c0f5847c20	607
f063ddbb-1668-40df-9ec2-b0a23ca2c389	bf920e10-514e-4623-b92e-c83a3e32485f	TCGA-55-6984-01A-11R-1949-07	76c0adae-eef5-459e-a4c9-397d94ebfdcc	Primary Tumor	TCGA-55-6984-01A	Tumor	TCGA-55-6984	Transcriptome Profiling	Gene Expression Quantification	09296d1f-9877-438d-96d8-7b4cc52940dd	49932944-ad54-4c6c-affc-08a4b76de933.rna_seq.augmented_star_gene_counts.tsv	09296d1f-9877-438d-96d8-7b4cc52940dd	610
f063ddbb-1668-40df-9ec2-b0a23ca2c389	d777ced1-c519-4281-b0c0-9e9188303e87	TCGA-55-6984-11A-01R-1949-07	0e0ff02a-dd07-487b-bd81-fa2a001977fb	Solid Tissue Normal	TCGA-55-6984-11A	Normal	TCGA-55-6984	Transcriptome Profiling	Gene Expression Quantification	53b14fb6-9f29-412a-921b-49e270fa2039	5511e816-3ce5-4d0c-80a7-71ee42ba8fc9.rna_seq.augmented_star_gene_counts.tsv	53b14fb6-9f29-412a-921b-49e270fa2039	610
9c7875ad-ab71-4d48-b2e3-e4c7a46393e9	5969b621-a81e-42aa-ac40-4849df285060	TCGA-49-6745-01A-11R-1858-07	357f3efe-e2c9-432a-a2b6-75a5fdbae3be	Primary Tumor	TCGA-49-6745-01A	Tumor	TCGA-49-6745	Transcriptome Profiling	Gene Expression Quantification	9db8b103-5f3a-439b-993c-14879744c30a	7f9b4506-b00b-4b6f-8469-d0e4a73df1d4.rna_seq.augmented_star_gene_counts.tsv	9db8b103-5f3a-439b-993c-14879744c30a	619
9c7875ad-ab71-4d48-b2e3-e4c7a46393e9	1b4bb160-191b-4796-8759-339b11fe386d	TCGA-49-6745-11A-01R-1858-07	36be2a07-e71c-4b12-83d8-506376da8f5e	Solid Tissue Normal	TCGA-49-6745-11A	Normal	TCGA-49-6745	Transcriptome Profiling	Gene Expression Quantification	24079217-3899-4843-81fc-638293771d93	c6bc9e5e-4116-4179-9a22-b75fc6bea73e.rna_seq.augmented_star_gene_counts.tsv	24079217-3899-4843-81fc-638293771d93	619
ebcba7f2-ce13-4bae-97cd-91a6b1dcd465	80032260-febc-4069-9897-e36cf1118e68	TCGA-50-5932-01A-11R-1755-07	7ecb9621-7a1f-4876-9dfb-9b77cc4cb7b4	Primary Tumor	TCGA-50-5932-01A	Tumor	TCGA-50-5932	Transcriptome Profiling	Gene Expression Quantification	b080156e-0711-42f5-83c7-a34de25cbba9	fe3a5a49-7744-4336-a4b6-0e88f23e21d8.rna_seq.augmented_star_gene_counts.tsv	b080156e-0711-42f5-83c7-a34de25cbba9	620
ebcba7f2-ce13-4bae-97cd-91a6b1dcd465	7284cc3a-d5a1-42b1-8b1a-89665c4bc35f	TCGA-50-5932-11A-01R-1755-07	0e7847d9-d1d0-4980-8f44-c428f36b83f0	Solid Tissue Normal	TCGA-50-5932-11A	Normal	TCGA-50-5932	Transcriptome Profiling	Gene Expression Quantification	75473987-65e2-43eb-a5bb-04cb7a40c902	06f0836c-ae3f-4c83-bb20-a5a74796bb11.rna_seq.augmented_star_gene_counts.tsv	75473987-65e2-43eb-a5bb-04cb7a40c902	620
5134c56f-8286-4ec8-8348-237cee7dad5e	7a25f591-c475-4bc4-a0ad-85f41e072608	TCGA-55-6978-01A-11R-1949-07	500910ea-f0c9-4ed9-a2c6-510f92c36e7d	Primary Tumor	TCGA-55-6978-01A	Tumor	TCGA-55-6978	Transcriptome Profiling	Gene Expression Quantification	deddc259-f962-468a-bfcf-60da1e695833	d34f0d3c-a058-4569-a8c8-380ada182e76.rna_seq.augmented_star_gene_counts.tsv	deddc259-f962-468a-bfcf-60da1e695833	637
5134c56f-8286-4ec8-8348-237cee7dad5e	b3b1d4f3-1511-40a5-bf62-0ddf0893eac5	TCGA-55-6978-11A-01R-1949-07	bf086e79-d781-4620-b8f5-868e70f293c2	Solid Tissue Normal	TCGA-55-6978-11A	Normal	TCGA-55-6978	Transcriptome Profiling	Gene Expression Quantification	bbb426a9-806b-4417-a3cd-4dd1b0c87792	ad73d464-c21b-4d07-9f89-a322f9366f1c.rna_seq.augmented_star_gene_counts.tsv	bbb426a9-806b-4417-a3cd-4dd1b0c87792	637
3c4ff061-d214-4d1c-8d2e-3034f207c252	488f0839-d0af-4ae0-971b-3e574e126c8a	TCGA-44-6775-01C-02R-A277-07	1163fbc8-706b-4d7d-8454-bbb24e2bf27d	Primary Tumor	TCGA-44-6775-01C	Tumor	TCGA-44-6775	Transcriptome Profiling	Gene Expression Quantification	b9610938-1f47-4556-ae92-794df8ae6401	a0ead79b-f99c-46d1-a092-4cb98291bdcc.rna_seq.augmented_star_gene_counts.tsv	b9610938-1f47-4556-ae92-794df8ae6401	649
42ca54fc-c1ae-41cd-bca1-7fe9810db460	bdb0340d-da29-440a-8f4e-7d1fac2d59ac	TCGA-44-2656-01A-02R-A278-07	5593f581-3d45-4a4a-a525-bfae1f4753a0	Primary Tumor	TCGA-44-2656-01A	Tumor	TCGA-44-2656	Transcriptome Profiling	Gene Expression Quantification	201c0fbc-124c-4ef0-b767-393443a47892	b556d35a-4855-4e56-9e02-5fc939722169.rna_seq.augmented_star_gene_counts.tsv	201c0fbc-124c-4ef0-b767-393443a47892	650
5d5cc436-6e57-4d23-a164-7f5153c2e666	ee90d7cd-4ac9-4be0-b9a8-49329890f69d	TCGA-44-6778-01A-11R-1858-07	15321297-7110-4e79-8d6f-94c95bc83c94	Primary Tumor	TCGA-44-6778-01A	Tumor	TCGA-44-6778	Transcriptome Profiling	Gene Expression Quantification	c5a1245e-f3c5-4f42-afd6-9b12f01a6445	facd5609-e5f0-4993-bd84-049447d60d32.rna_seq.augmented_star_gene_counts.tsv	c5a1245e-f3c5-4f42-afd6-9b12f01a6445	668
5d5cc436-6e57-4d23-a164-7f5153c2e666	a89e4f9e-0dfe-449d-a215-6c770cc5ea55	TCGA-44-6778-11A-01R-1858-07	2d27ed82-5872-4628-b6b3-a3deecceb0df	Solid Tissue Normal	TCGA-44-6778-11A	Normal	TCGA-44-6778	Transcriptome Profiling	Gene Expression Quantification	2d99f93c-797e-49a5-8892-a4e31e17b9c3	290ad2c0-6aeb-4eba-b3e7-fc47e8bfbdce.rna_seq.augmented_star_gene_counts.tsv	2d99f93c-797e-49a5-8892-a4e31e17b9c3	668
6e3b6b72-142d-4b8d-a462-28a205796e41	ce1002ad-5eda-4beb-9939-bc4a648ec4ec	TCGA-44-3918-01B-02R-A277-07	3a9be0ad-9ffd-4c4b-8b12-bae55310b0c7	Primary Tumor	TCGA-44-3918-01B	Tumor	TCGA-44-3918	Transcriptome Profiling	Gene Expression Quantification	ac98f8d2-fdc4-4925-8fce-7e86d7b89dec	758b1a4d-bd46-4611-b8c3-49c5f62a2dab.rna_seq.augmented_star_gene_counts.tsv	ac98f8d2-fdc4-4925-8fce-7e86d7b89dec	675
82476d2d-e403-4f6b-8dd6-cc84e3329478	cb72fb22-d492-432c-8188-82fce70c071c	TCGA-50-6595-01A-12R-1858-07	9ed482d9-2aea-4200-a994-107a1e88f17b	Primary Tumor	TCGA-50-6595-01A	Tumor	TCGA-50-6595	Transcriptome Profiling	Gene Expression Quantification	0e9c2659-4131-4274-b0b4-3e191239f5f3	29000c50-6667-4281-a97a-5f02cb24a8f4.rna_seq.augmented_star_gene_counts.tsv	0e9c2659-4131-4274-b0b4-3e191239f5f3	685
82476d2d-e403-4f6b-8dd6-cc84e3329478	44ffccc3-f2ba-4c7a-bc88-afbf93f63102	TCGA-50-6595-11A-01R-1858-07	572aec4a-6aa4-4528-b994-885415e7eea2	Solid Tissue Normal	TCGA-50-6595-11A	Normal	TCGA-50-6595	Transcriptome Profiling	Gene Expression Quantification	f700b996-2ccf-4f59-9249-da7f087054ba	8885b4e5-f8e7-4198-b7ce-bc5c754f504d.rna_seq.augmented_star_gene_counts.tsv	f700b996-2ccf-4f59-9249-da7f087054ba	685
83a6ed20-b3cf-48b9-8ed3-a080cd4951fa	09fba9fa-29d2-41a1-b3aa-4bfd97be3fc8	TCGA-55-6968-01A-11R-1949-07	df25f146-a833-4bfd-adf7-b41b6a7f797e	Primary Tumor	TCGA-55-6968-01A	Tumor	TCGA-55-6968	Transcriptome Profiling	Gene Expression Quantification	883bbed6-0216-48c2-9694-5dba83ce65c7	af407c3f-2dad-4fb9-850e-4a79b361589b.rna_seq.augmented_star_gene_counts.tsv	883bbed6-0216-48c2-9694-5dba83ce65c7	687
83a6ed20-b3cf-48b9-8ed3-a080cd4951fa	372ec0c3-ab4c-421b-acc4-6fecf473d2fb	TCGA-55-6968-11A-01R-1949-07	affbf41b-ea28-406a-bdcb-146b9c053978	Solid Tissue Normal	TCGA-55-6968-11A	Normal	TCGA-55-6968	Transcriptome Profiling	Gene Expression Quantification	29dd3ad7-f2c6-4abf-8e81-6734e4bd8a6a	aa85d7ef-5884-4eb4-a78b-3023d2e01a8b.rna_seq.augmented_star_gene_counts.tsv	29dd3ad7-f2c6-4abf-8e81-6734e4bd8a6a	687
875333ab-9048-462d-aaa2-693ad127e3cc	b3cb327b-b0d4-478f-8dac-75abdb6365eb	TCGA-38-4632-01A-01R-1755-07	d994817a-474e-4f92-8a78-7586caa85d52	Primary Tumor	TCGA-38-4632-01A	Tumor	TCGA-38-4632	Transcriptome Profiling	Gene Expression Quantification	665a7af8-9c2d-4a31-9a22-da89fc7107b2	6f53a60f-3be2-48df-a15a-4675e99efba1.rna_seq.augmented_star_gene_counts.tsv	665a7af8-9c2d-4a31-9a22-da89fc7107b2	690
875333ab-9048-462d-aaa2-693ad127e3cc	190cca34-43f6-4d87-93fc-e36220f1782f	TCGA-38-4632-11A-01R-1755-07	84f43782-7249-46c3-9241-51e8933fa720	Solid Tissue Normal	TCGA-38-4632-11A	Normal	TCGA-38-4632	Transcriptome Profiling	Gene Expression Quantification	54a00dd0-503f-471f-88e4-8d6fcdcf8483	1b22e14e-321b-4609-9aa2-9df6285ca948.rna_seq.augmented_star_gene_counts.tsv	54a00dd0-503f-471f-88e4-8d6fcdcf8483	690
953a908d-0993-42f6-853b-512611d19a2c	821a5315-e4a2-4005-b5fc-572b32a2386a	TCGA-91-6849-01A-11R-1949-07	4bee0576-d35f-477b-b974-79cb89c88950	Primary Tumor	TCGA-91-6849-01A	Tumor	TCGA-91-6849	Transcriptome Profiling	Gene Expression Quantification	ad8bf3fe-2831-4c1c-81f9-c65e09b2d45e	34d64c67-b35b-418e-a7b2-759804876762.rna_seq.augmented_star_gene_counts.tsv	ad8bf3fe-2831-4c1c-81f9-c65e09b2d45e	697
953a908d-0993-42f6-853b-512611d19a2c	9aec6b23-f6a0-4400-b72c-d7c3d16293f4	TCGA-91-6849-11A-01R-1949-07	7f82cda9-daa0-469f-9157-e6c30171150f	Solid Tissue Normal	TCGA-91-6849-11A	Normal	TCGA-91-6849	Transcriptome Profiling	Gene Expression Quantification	bb64143e-c48a-45c7-914b-4ec5bcea9e27	de6f3bfe-6e91-4894-a826-67ebf147a6f0.rna_seq.augmented_star_gene_counts.tsv	bb64143e-c48a-45c7-914b-4ec5bcea9e27	697
c4d1e105-28b7-48df-abef-fbe09782fdb2	13e20aec-d506-4fa0-a6e1-121e76dcedc4	TCGA-55-6972-01A-11R-1949-07	38c83b40-fba4-48d4-ad6e-93768cb6139f	Primary Tumor	TCGA-55-6972-01A	Tumor	TCGA-55-6972	Transcriptome Profiling	Gene Expression Quantification	68b00cb6-4335-4c64-a3e0-0c29ed574480	5418228b-cfd0-4580-87c6-3ebf6282ad73.rna_seq.augmented_star_gene_counts.tsv	68b00cb6-4335-4c64-a3e0-0c29ed574480	716
c4d1e105-28b7-48df-abef-fbe09782fdb2	e448d6d2-be85-4164-be3f-fd7e5a0c53ec	TCGA-55-6972-11A-01R-1949-07	650e21b6-138d-4b15-9551-a088695ef45f	Solid Tissue Normal	TCGA-55-6972-11A	Normal	TCGA-55-6972	Transcriptome Profiling	Gene Expression Quantification	a4b8b2f2-6a56-4999-bd95-c2c8e4aa3bd0	5c5dec6e-b6ee-44af-a42e-485bdf54bde4.rna_seq.augmented_star_gene_counts.tsv	a4b8b2f2-6a56-4999-bd95-c2c8e4aa3bd0	716
e16ca88f-488b-40f0-9169-e5a62482a2ff	bfad522f-6130-424d-8497-99cac9714966	TCGA-44-2666-01A-01R-0946-07	27a64f32-69c5-4c49-86b4-c8fc923cae08	Primary Tumor	TCGA-44-2666-01A	Tumor	TCGA-44-2666	Transcriptome Profiling	Gene Expression Quantification	52363b7b-f157-4fbe-8388-169b6152c9fe	655b5152-d150-4b2a-b7cc-ef70dc0b2256.rna_seq.augmented_star_gene_counts.tsv	52363b7b-f157-4fbe-8388-169b6152c9fe	732
ffb0c0b7-165e-4439-b3e6-62431f40b7fe	c63e6cf3-936d-4d14-ab87-11aa4ef51242	TCGA-44-3398-01A-01R-1107-07	58493fd3-5923-436c-bf10-7315b007c5c0	Primary Tumor	TCGA-44-3398-01A	Tumor	TCGA-44-3398	Transcriptome Profiling	Gene Expression Quantification	f73807f5-edf8-4a4d-8550-048d9c5413e5	1890feb6-9f7f-4437-9828-198ff43e16b0.rna_seq.augmented_star_gene_counts.tsv	f73807f5-edf8-4a4d-8550-048d9c5413e5	738
ffb0c0b7-165e-4439-b3e6-62431f40b7fe	453cdfcc-52a8-4ab0-80ac-ce1dc1bc1bf8	TCGA-44-3398-11B-01R-1758-07	90dd1872-3a13-4dd9-b470-962a22663e8d	Solid Tissue Normal	TCGA-44-3398-11B	Normal	TCGA-44-3398	Transcriptome Profiling	Gene Expression Quantification	5d65e761-0cb3-4e52-b14f-79be5850dba4	8f55fdd2-25cb-40dc-809e-2ddbdadd34c3.rna_seq.augmented_star_gene_counts.tsv	5d65e761-0cb3-4e52-b14f-79be5850dba4	738
21fb46f9-4bbb-441c-af19-a687e9138344	6e3df59e-5d52-4ced-b9dd-785df1952339	TCGA-49-6742-01A-11R-1858-07	f0a4ae58-d5bc-4ab0-b1cf-0d951ea91fc7	Primary Tumor	TCGA-49-6742-01A	Tumor	TCGA-49-6742	Transcriptome Profiling	Gene Expression Quantification	a03c9de0-7526-4942-8a7a-5fe03ea191f6	3ce23908-d2b9-42b0-a409-5fbd767496c2.rna_seq.augmented_star_gene_counts.tsv	a03c9de0-7526-4942-8a7a-5fe03ea191f6	745
21fb46f9-4bbb-441c-af19-a687e9138344	98056d94-9c31-4cf7-9b0f-5ebe06be01bd	TCGA-49-6742-11A-01R-1858-07	d9548fe4-5631-473a-82cd-1b089b638963	Solid Tissue Normal	TCGA-49-6742-11A	Normal	TCGA-49-6742	Transcriptome Profiling	Gene Expression Quantification	0d1f21df-73b3-4dd0-9ad4-fd5c7a5d2424	bcc5593d-3d16-4d6f-a1b9-854423ede69e.rna_seq.augmented_star_gene_counts.tsv	0d1f21df-73b3-4dd0-9ad4-fd5c7a5d2424	745
195a5afb-b79f-44d2-9d12-884487630c2b	c54cd39c-c7fc-4a0c-9d33-9c1f78c80871	TCGA-73-4676-01A-01R-1755-07	22434a49-eb8a-43ac-8c08-ae6dcbe6fbb8	Primary Tumor	TCGA-73-4676-01A	Tumor	TCGA-73-4676	Transcriptome Profiling	Gene Expression Quantification	4320b770-69f3-4dd2-afea-8b7f7cdf44c2	32e5ef2b-4387-4d2c-8e62-d18b5106414f.rna_seq.augmented_star_gene_counts.tsv	4320b770-69f3-4dd2-afea-8b7f7cdf44c2	755
195a5afb-b79f-44d2-9d12-884487630c2b	6c12591a-55fa-4a7e-8eed-da9d698afb35	TCGA-73-4676-11A-01R-1755-07	d68673cd-08ca-404c-ad04-0774c51a6bfb	Solid Tissue Normal	TCGA-73-4676-11A	Normal	TCGA-73-4676	Transcriptome Profiling	Gene Expression Quantification	e4988cad-67b9-41a6-9640-2226d6b7424a	050f4ef1-e774-490e-9450-8f2d473b1a21.rna_seq.augmented_star_gene_counts.tsv	e4988cad-67b9-41a6-9640-2226d6b7424a	755
0b31dbdf-0623-48e4-a0ec-017650dceda7	8ccc7a37-a9a4-4d77-9126-c8513c20bb29	TCGA-91-6836-01A-21R-1858-07	49a0ab8a-f379-4394-accf-0b4b08d2dcc6	Primary Tumor	TCGA-91-6836-01A	Tumor	TCGA-91-6836	Transcriptome Profiling	Gene Expression Quantification	e7ae9253-4c2d-41bd-9d3a-c37e9841f479	186b7ed8-cc25-45b6-bf7d-25d7a3a2154a.rna_seq.augmented_star_gene_counts.tsv	e7ae9253-4c2d-41bd-9d3a-c37e9841f479	756
0b31dbdf-0623-48e4-a0ec-017650dceda7	de68950c-3885-4bfe-b23e-2d218787ca15	TCGA-91-6836-11A-01R-1858-07	baa41644-5248-4838-acc4-56d35c7a88ae	Solid Tissue Normal	TCGA-91-6836-11A	Normal	TCGA-91-6836	Transcriptome Profiling	Gene Expression Quantification	e1a4e922-876b-45d1-8fb6-5d39dbf6ff60	3dbeacde-e4f1-443a-b34e-28c44acce88c.rna_seq.augmented_star_gene_counts.tsv	e1a4e922-876b-45d1-8fb6-5d39dbf6ff60	756
7099597a-b208-45b5-b9e0-11ab40d5e497	5783ffe1-9d1f-4a51-9099-f1c74cbecc76	TCGA-44-3917-01A-01R-A278-07	98e01ce5-8af3-4f2c-b5a1-36730a3c806a	Primary Tumor	TCGA-44-3917-01A	Tumor	TCGA-44-3917	Transcriptome Profiling	Gene Expression Quantification	b0b5b05d-f782-449d-94cf-8fd74a4bd30c	146a69db-f304-4dd3-97e2-4d11b6512069.rna_seq.augmented_star_gene_counts.tsv	b0b5b05d-f782-449d-94cf-8fd74a4bd30c	760
0a45f302-5748-48f3-9dc9-66c01843a68e	af2f26d9-617a-42f3-a083-352d5e576460	TCGA-55-6981-01A-11R-1949-07	2b87b12c-5ca7-4492-a2f6-26f9644e1d5a	Primary Tumor	TCGA-55-6981-01A	Tumor	TCGA-55-6981	Transcriptome Profiling	Gene Expression Quantification	a777fb14-4498-4f32-bccb-1e8521567302	96780e00-b519-4bec-a49b-c2cc2d19a744.rna_seq.augmented_star_gene_counts.tsv	a777fb14-4498-4f32-bccb-1e8521567302	766
0a45f302-5748-48f3-9dc9-66c01843a68e	988e9e29-398e-45af-a4da-b6e7d119b776	TCGA-55-6981-11A-01R-1949-07	7f21527c-8434-474e-b223-b24d5b4d57f7	Solid Tissue Normal	TCGA-55-6981-11A	Normal	TCGA-55-6981	Transcriptome Profiling	Gene Expression Quantification	aab3583f-37ca-4f2f-8428-aa8eda2c2274	a7517dae-ab9e-42eb-a512-eb0ca6f89166.rna_seq.augmented_star_gene_counts.tsv	aab3583f-37ca-4f2f-8428-aa8eda2c2274	766
12ccd581-a921-41bc-bcee-4e9be54532cc	e2a7336c-5262-433a-ad52-8834eaee2e1e	TCGA-50-5931-01A-11R-1755-07	16a2d381-75a0-423b-aac2-d5710afb183b	Primary Tumor	TCGA-50-5931-01A	Tumor	TCGA-50-5931	Transcriptome Profiling	Gene Expression Quantification	69933ac8-e7a7-43b6-8231-2ecb35f88d52	c9d8385a-9f73-48f9-bca4-1c0647881bfd.rna_seq.augmented_star_gene_counts.tsv	69933ac8-e7a7-43b6-8231-2ecb35f88d52	774
12ccd581-a921-41bc-bcee-4e9be54532cc	4cc61cbe-fa79-499b-9fd5-9b454030154c	TCGA-50-5931-11A-01R-1858-07	0ebe60d2-3a5b-41a5-a3f2-8e50a72dc2d1	Solid Tissue Normal	TCGA-50-5931-11A	Normal	TCGA-50-5931	Transcriptome Profiling	Gene Expression Quantification	94613d97-0a68-4212-beef-3c97a0b363ef	b7837fd0-426f-49dd-9de0-4e648b78f896.rna_seq.augmented_star_gene_counts.tsv	94613d97-0a68-4212-beef-3c97a0b363ef	774
4cd3d483-2283-4c6a-a57a-444216119d34	ed630d55-aca9-4b8e-9128-f89177733bd5	TCGA-49-6761-01A-31R-1949-07	b675e2fa-e96b-48a1-aff0-7d311c053d5a	Primary Tumor	TCGA-49-6761-01A	Tumor	TCGA-49-6761	Transcriptome Profiling	Gene Expression Quantification	5b99d571-43d2-4d26-9a3b-0a299a0ce048	60cc41cd-a0af-4cad-a4be-253781e2f0b8.rna_seq.augmented_star_gene_counts.tsv	5b99d571-43d2-4d26-9a3b-0a299a0ce048	806
4cd3d483-2283-4c6a-a57a-444216119d34	0ab304f8-0976-4637-8955-199e1782ab16	TCGA-49-6761-11A-01R-1949-07	f4fb69c3-8ee2-465c-8025-8b7ae74ea828	Solid Tissue Normal	TCGA-49-6761-11A	Normal	TCGA-49-6761	Transcriptome Profiling	Gene Expression Quantification	ca8dc4e0-e8d2-4574-b3a0-74b058bd2b96	d3c4d6a0-ae8f-416d-93b5-2f7143f0f857.rna_seq.augmented_star_gene_counts.tsv	ca8dc4e0-e8d2-4574-b3a0-74b058bd2b96	806
